"STOREID","GOLDCODE","ARTICLESTATUS","LV","SV","GoldCode_LV_SV","DESCRIPTION","COMMERCIALCONTRACT","SUPPLIERCODE","SUPPLIERNAME","DIVISION","DEPARTMENT","SUBDEPARTMENT","FAMILY","SUBFAMILY","PLANOGRAM","ATTRIB2","CURRENTSTOCK","FMCGDETENTION","OA","SA","BARCODE","OASTART","OAEND","MAINSUPPLIER","LEVERAGE","RETURNSTOCK","RETURNSTATUS","RETURNSTATUSDATE","FREQUENCY","DESFREQUENCY","DELIVERYPERIOD","COVERDAYS","ORDERMODE","FIXORDERQTY","MINQTY","PRESTOCK","PO","PO_QTY","PODATE","DELIVERYDATE","FREEFREIGHTTHRESHOLD","FREEFREIGHTUNIT","MINORDERFR","MAXORDERFR","UNIT","CATALOGUE","SKU_PU","COEF","ORDERMINPU","PRICELIST","STARTDATEPRICELIST","ENDDATEPRICELIST","COSTPRICE","LV","PURCHASEPRICE","NORMALPRICE","CLEARANCEPRICE","CATALOGUEPRICE","COMPLEMENTPRICE","SALESQTY","STOCKDAY","STOVAL"
"147-MOONLIGHT",="00995944","Active",1,1,="0099594411","COT TOC KAWAII CAO CAP","P3880147",="3004230","CTY TNHH SX TM PHAT TRIEN HAN THINH","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204003-HAIRCARE ACCESS","0620400303-PONEY TAILS HOLDERS","","",,"No","Yes","Yes",="8936176842323",04-JUN-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"C327(27/12/2023-10/01/2024)","41","12","",10900147,19-AUG-23,31-DEC-23,,1,,79000,,,,,,
"147-MOONLIGHT",="01394219","Active",1,1,="0139421911","ST MUOI HONG HIMALAYA LAM SACH &DUONG AM 500G","P0050147",="1250057","CONG TY TNHH MY PHAM LG-VINA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102001-LIQUID SOAPS","0610200105-IMPORTED","PLANO","",,"No","Yes","Yes",="8801051311389",20-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,8,,15,,,2,="",,,,2000000,121,,50000000,121,"C327(27/12/2023-10/01/2024)","41","12","",10900147,23-SEP-23,31-DEC-49,,1,103637,138000,,,,,,
"147-MOONLIGHT",="00033920","Active",0,0,="0003392000","N.HOA ENCH 50ML CHARMING","P0020147",="2150005","CONG TY TNHH WIPRO CONSUMER CARE VN","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102007-PERFUME","0610200701-01-PERFUME FOR WOMEN","","",,"No","Yes","Yes",="8992856897434",26-OCT-23,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,200000,121,,200000000,121,"","1","1","",10900147,26-OCT-23,31-DEC-49,,2,180000,219000,,,,,,
"147-MOONLIGHT",="01150543","Active",1,1,="0115054311","BVS KOTEX MAX COOL SMC 20M","Q1520147",="1161002","C.TY KIMBERLY CLARK VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061040-FEMININE AND HYGIEN","06104001-DAY","0610400101-01-PE  PADS","","",33,"Yes","Yes","Yes",="8935107202106",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,2,,4,12,10,,="2351055178928",80,22-DEC-23,24-DEC-23,30000000,121,,200000000,121,"C401(11/01/2024-24/01/2024)","41","16","",20500147,20-DEC-23,09-JAN-24,33531.46,1,40732,49600,,,40800,6,21,1106538.0346448043
"147-MOONLIGHT",="00870167","Active",1,1,="0087016711","LO14 DG SGAU ROMANO FORCE 5G","P0020147",="2150005","CONG TY TNHH WIPRO CONSUMER CARE VN","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101005-SACHET","0610100501-SHAMPOO SACHETS","","",0,"No","Yes","Yes",="8935212812719",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,200000,121,,200000000,121,"","41","50","",10900147,06-MAY-22,31-DEC-49,10688.86,1,10907,16000,,,,,,0
"147-MOONLIGHT",="00291626","Active",1,1,="0029162611","DD ACNES DIU DA KH.KHUAN 90 ML","P1520147",="2050005","C.TY TNHH DV TN THANH NGOC","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201002-FACIAL TREATMENT","0620100204-ANTI-ACNE","","",4,"Yes","Yes","Yes",="8935006535428",27-APR-22,31-DEC-49,"Yes",,,"","",1,Week,5,,1,,,,="",,,,7000000,121,,200000000,121,"","1","1","",10900147,08-SEP-22,31-DEC-49,52118.36,1,53182,65000,,,,,310,208473.44
"147-MOONLIGHT",="00803173","Active",1,1,="0080317311","GOI 7M MN DUONG AM HADALABO GOKUJYUN","PROMO",="2050005","C.TY TNHH DV TN THANH NGOC","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201003-MASKS","0620100302-PAD","","",7,"Yes","Yes","Yes",="4987241161911",07-AUG-22,31-DEC-49,"No",,,"","",1,Day,4,,4,2,1,,="",,,,,,,,,"C327(27/12/2023-10/01/2024)","1","1","",10900147,02-AUG-23,31-DEC-49,94614.1,1,,115700,,,,,151,662298.7
"147-MOONLIGHT",="01070406","Active",1,1,="0107040611","LO2 BCDR COLGATE GENTLE COMFORT CLEAN","P2510147",="0350005","CTY TNHH COLGATE PALMOLIVE VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103002-TOOTHBRUSHES","0610300202-02-SOFT BRUSH","","",28,"Yes","Yes","Yes",="8850006945421",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,12,10,,="",,,,8000000,121,,200000000,121,"C326(14/12/2023-26/12/2023),C401(11/01/2024-24/01/2024)","41","12","",20300147,14-DEC-23,26-DEC-23,72677.64,1,73409,93100,,67400,,4,123,2034974.0300235304
"147-MOONLIGHT",="01266403","Active",1,1,="0126640311","DG CRUSET TINH CHAT ME DEN 1L","PROMO",="3005761","CONG TY CO PHAN LOC THUY DIEU","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101001-SHAMPOO","0610100106-IMPORTED","PLANO","",,"No","Yes","Yes",="8850407017178",01-JUN-23,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,,,,,,"C327(27/12/2023-10/01/2024),C401(11/01/2024-24/01/2024)","41","12","",10900147,08-MAR-23,31-DEC-49,,1,,299000,,,,,,
"147-MOONLIGHT",="01239257","Active",1,1,="0123925711","TQ GOON SOFT & GENTLE M58","P4020147",="3006114","CN CTY TNHH PHAN PHOI TIEN TIEN","06-HBA AND COSMETIC","0630-BABY CARE","063020-BABY DIAPERS","06302002-PANTS","0630200202-MEDIUM","PLANO","",5,"Yes","Yes","Yes",="8858947862500",19-OCT-23,31-DEC-49,"Yes",,,"","",1,Week,7,,1,,,,="",,,,200000,121,,,,"C327(27/12/2023-10/01/2024),C401(11/01/2024-24/01/2024)","41","3","",10900147,19-OCT-23,31-DEC-49,176631.4,1,205637,253000,,,,,278,883157
"147-MOONLIGHT",="01179800","Active",1,1,="0117980011","GEL TAM CAMAY HUONG HOA HONG 500ML","",="","","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102001-LIQUID SOAPS","0610200103-FRAGRANCE","","",6,"Yes","No","Yes",="8886467049378",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,22-JUN-23,31-DEC-49,57900,,,107900,,,,1,238,347400
"147-MOONLIGHT",="00944149","Active",1,1,="0094414911","COT TOC KAWAII NO CHAM BI 3 SOI","P3880147",="3004230","CTY TNHH SX TM PHAT TRIEN HAN THINH","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204003-HAIRCARE ACCESS","0620400303-PONEY TAILS HOLDERS","","",,"No","Yes","Yes",="8936176841661",04-JUN-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"C326(14/12/2023-26/12/2023)","41","12","",20500147,21-DEC-23,02-JAN-24,,1,15545,19100,,,18100,,,
"147-MOONLIGHT",="00770679","Active",1,1,="0077067911","NHH SIMPLE 200ML","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201002-FACIAL TREATMENT","0620100206-FACIAL TONIC","","",31,"Yes","Yes","Yes",="5011451103856",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,4,3,,="",,,,1500,181,,1000000000,121,"C327(27/12/2023-10/01/2024)","41","6","",10900147,08-SEP-22,31-DEC-49,90074.86,2,124000,160000,,,,,188,2792320.5177478014
"147-MOONLIGHT",="00282170","Active",1,1,="0028217011","XKM NIVEA NAM B&W 150ML      ","P2530147",="0461011","CONG TY TNHH DKSH VIET NAM - NIVEA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105002-BODY CARE","0610500203-DEODORANT","","",24,"Yes","Yes","Yes",="4005900740304",11-MAY-22,31-DEC-49,"Yes",,,"","",1,Week,5,,4,12,10,,="",,,,200000,121,,100000000,121,"","1","1","",10900147,03-NOV-22,31-DEC-49,71353.61,1,99091,124900,,,,,334,1712486.7520000008
"147-MOONLIGHT",="00647194","Active",1,1,="0064719411","TQ BOBBY XXL38","Q1540147",="2250102","CN CTY CP DIANA UNICHARM","06-HBA AND COSMETIC","0630-BABY CARE","063020-BABY DIAPERS","06302002-PANTS","0630200204-EXTRA LARGE","","",9,"Yes","Yes","Yes",="8934755051159",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,2,1,,="",,,,25000000,121,,400000000,121,"","41","3","",10900147,14-DEC-23,31-DEC-49,233780.1,1,263056,259300,,,,,233,2104020.935787231
"147-MOONLIGHT",="00574344","Active",1,1,="0057434411","DG H&S BAC HA 1.2L","P0670806",="806","SOUTHERN WAREHOUSE","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101001-SHAMPOO","0610100101-ANTI-DANDRUFF","","",25,"Yes","Yes","Yes",="4902430759809",04-DEC-23,31-DEC-49,"Yes",,,"","",1,Day,3,,4,12,10,,="",,,,,,,,,"C326(14/12/2023-26/12/2023),C401(11/01/2024-24/01/2024)","41","6","",20300147,14-DEC-23,26-DEC-23,222966.84,1,,322700,,262700,,,266,5574170.951877175
"147-MOONLIGHT",="01179354","Active",1,1,="0117935411","KHAU TRANG NIVA 4D TRE EM HOP 25C","P2560147",="3000907","CONG TY CO PHAN DILIGO HOLDINGS","06-HBA AND COSMETIC","0640-HEALTH CARE","064020-DAILY CARE","06402002-PROTECT MASK","0640200201-NORMAL","","",26,"Yes","Yes","Yes",="8936066512022",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,200000,121,,50000000,121,"","41","50","",10900147,08-JUL-23,31-DEC-49,25414.69,1,29150,40500,,,,,136,660781.8681318686
"147-MOONLIGHT",="01396395","Active",1,1,="0139639511","DG NGUYEN XUAN TOC THUONG 600ML","PROMO",="3003335","CTYTNHH MTV DUOC PHAM HOA LINH MNQ1","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101001-SHAMPOO","0610100105-FAMILY","","",,"No","Yes","No",="8936009153251",01-DEC-23,31-DEC-49,"No",,,"","",1,Day,11,,1,,,,="",,,,,,,,,"C327(27/12/2023-10/01/2024)","41","10","",,,,,1,143636,,,,,,,
"147-MOONLIGHT",="01018082","Active",1,1,="0101808211","KEM LOREAL REVITALIFT HA CLH CAP AM NGAY 50ML","P1510147",="1229058","CTY TNHH L'OREAL VIET NAM","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201002-FACIAL TREATMENT","0620100203-MOISTURIZING","","",7,"Yes","Yes","Yes",="6923700981209",10-SEP-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,200000000,121,"","1","1","",10900147,13-SEP-23,31-DEC-49,280673,1,280673,359000,,,,,292,1964711
"147-MOONLIGHT",="01024118","Active",1,1,="0102411811","VIEN SUI DR. FREI VITAMIN C 1000MG","",="","","06-HBA AND COSMETIC","0640-HEALTH CARE","064010-VITAMINE AND SUPPLEMENTS","06401004-FUNCTIONAL","0640100401-VITAMIN","","",3,"Yes","No","Yes",="4005292011143",,,"No",,,"","",,,,,4,10,5,,="",,,,,,,,,"","","","",10900147,03-AUG-23,31-DEC-49,72407.2,,,115000,,,,,257,217221.6
"147-MOONLIGHT",="00356823","Active",1,1,="0035682311","TNT LOREAL NAU DONGA.DO 172ML","P1510147",="1229058","CTY TNHH L'OREAL VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101004-HAIR COLORING","0610100401-PERMANENT COLOR","","",,"No","Yes","Yes",="8850434200253",14-SEP-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,200000000,121,"","41","3","",10900147,25-MAR-23,31-DEC-49,,1,155582,199000,,,,,,
"147-MOONLIGHT",="01018080","Active",1,1,="0101808011","DX SUNSILK ONG MUOT RANG NGOI 640G","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101002-COND. AND TREATMENT","0610100201-CONDITIONERS","","",23,"Yes","Yes","Yes",="8934868166771",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,12,10,,="",,,,1500,181,,1000000000,121,"C326(14/12/2023-26/12/2023),C401(11/01/2024-24/01/2024)","41","8","",20300147,14-DEC-23,26-DEC-23,103548.04,1,114818,141000,,116800,,2,142,2381604.918755769
"147-MOONLIGHT",="01243253","Active",1,1,="0124325311","TA QUAN QPANTS ULTRA-THIN L50","",="","","06-HBA AND COSMETIC","0630-BABY CARE","063020-BABY DIAPERS","06302002-PANTS","0630200203-LARGE","PLANO","",2,"Yes","No","Yes",="8935142904775",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,19-SEP-23,31-DEC-49,172407.48,,,207700,,,,,98,344814.96
"147-MOONLIGHT",="01409344","Active",1,1,="0140934411","MN JM ASTAXANTHIN AGECARE 30G","Q0560147",="3004737","CTY TNHH TM EGAO VIET NAM","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201003-MASKS","0620100302-PAD","PLANO","",,"No","Yes","Yes",="8809711711555",15-NOV-23,31-DEC-49,"Yes",,,"","",1,Week,8,,1,,,,="",,,,200000,121,,,,"","41","40","",10900147,08-NOV-23,31-DEC-49,,2,20455,25000,,,,,,
"147-MOONLIGHT",="00829024","Active",1,1,="0082902411","KEM NHUOM BIGEN SPEEDY NAU SAM","P0160147",="2050786","CONG TY TNHH DV TM THANH NGOC(FC)","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101004-HAIR COLORING","0610100401-PERMANENT COLOR","","",11,"Yes","Yes","Yes",="4987205041167",05-JAN-23,31-DEC-49,"No",,,"","",1,Day,5,,4,12,10,,="",,,,1000000,121,,50000000,121,"C327(27/12/2023-10/01/2024),C401(11/01/2024-24/01/2024)","1","1","",10900147,01-MAR-23,31-DEC-49,148397.46,1,178636,233900,,,,,2497,1632372.0875
"147-MOONLIGHT",="00858878","Active",1,1,="0085887811","BCDR CLOSE UP PRECISION CLEAN S.MEM","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103002-TOOTHBRUSHES","0610300202-02-SOFT BRUSH","","",48,"Yes","Yes","Yes",="8934839124991",27-JUL-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,12,10,,="",,,,1500,181,,1000000000,121,"","1","1","",10900147,01-JUL-23,31-DEC-49,29923.7,1,35909,42400,,,,3,89,1436337.5050483392
"147-MOONLIGHT",="00945010","Active",1,1,="0094501011"," CAI TOC MB01 49 ","P3930147",="3005108","CTY TNHH SX TM M BEAUTIE","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204003-HAIRCARE ACCESS","0620400303-PONEY TAILS HOLDERS","","",,"No","Yes","Yes",="8936135386400",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,1500000,121,,,,"C401(11/01/2024-24/01/2024)","41","12","",10900147,19-AUG-23,31-DEC-23,,1,40091,49000,,,,,,
"147-MOONLIGHT",="00977618","Active",1,1,="0097761811","ST AQUALA SUA DE NGOC TRAI 1,2L","P3910806",="806","SOUTHERN WAREHOUSE","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102001-LIQUID SOAPS","0610200101-WHITENING","","",0,"No","Yes","Yes",="8938501933324",04-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,,,,,,"","41","12","",10900147,08-NOV-23,31-DEC-49,52252.2,1,,110900,,,,,0,0
"147-MOONLIGHT",="00551464","Active",1,1,="0055146411","DG CLEAR THAO DUOC 630G","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101001-SHAMPOO","0610100101-ANTI-DANDRUFF","","",48,"Yes","Yes","Yes",="8934868142584",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,12,10,,="",,,,1500,181,,1000000000,121,"C401(11/01/2024-24/01/2024)","41","8","",10900147,23-MAY-23,31-DEC-49,112003.93,1,162000,196000,,,,,199,5376188.711144448
"147-MOONLIGHT",="01178034","Active",1,1,="0117803411","KDR P/S MUOI HONG & HOA CUC 230G","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103001-TOOTHPASTE","0610300102-02-WHITENERS","","",45,"Yes","Yes","Yes",="8934839134297",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,12,10,,="",,,,1500,181,,1000000000,121,"C326(14/12/2023-26/12/2023),C401(11/01/2024-24/01/2024)","41","36","",20300147,14-DEC-23,26-DEC-23,30987.54,1,36582,44600,,35000,,18,44,1394439.27731613
"147-MOONLIGHT",="01239134","Active",1,1,="0123913411","TG LACTACYD GENTLE CARE 500ML","P2520147",="0461009","CONG TY TNHH DKSH VIET NAM","06-HBA AND COSMETIC","0630-BABY CARE","063010-BABY SKIN CARE","06301001-BABY SKIN CARE","0630100108-BABY SHAMPOO & SHOWER 2IN1","PLANO","",2,"Yes","Yes","Yes",="8936123411107",17-AUG-22,31-DEC-49,"Yes",,,"","",1,Week,5,,4,12,10,,="",,,,5000000,121,,200000000,121,"C326(14/12/2023-26/12/2023)","41","12","",10900147,10-JUN-23,31-DEC-49,138164.89,1,138338,176000,,,,4,12,276329.775708502
"147-MOONLIGHT",="01232166","Active",1,1,="0123216611","ST DRICH HOA SEN 800G","P0050147",="1250057","CONG TY TNHH MY PHAM LG-VINA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102001-LIQUID SOAPS","0610200103-FRAGRANCE","PLANO","",7,"Yes","Yes","Yes",="8935030221649",28-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,2000000,121,,50000000,121,"C327(27/12/2023-10/01/2024)","41","10","",10900147,21-SEP-23,31-DEC-49,72977.39,1,118182,137600,,,,,147,510841.695
"147-MOONLIGHT",="00858875","Active",1,1,="0085887511","LKM REFRE NATURAL HUONG THAO 40ML","",="","","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102006-DEODORANT","0610200601-ROLL ON AND STICK WOMEN","","",8,"Yes","No","Yes",="8935006538856",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,25-MAR-23,31-DEC-49,42337.47,,,61500,,,,1,119,338699.76
"147-MOONLIGHT",="01267758","Active",1,1,="0126775811","TAY TBC DOVE HOA ANH DAO 298G","PROMO",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102003-BATH PRODUCTS","0610200301-BATH SALT","PLANO","",50,"Yes","Yes","Yes",="6902088944747",17-MAY-23,31-DEC-49,"No",,,"","",1,Day,7,,1,,,,="",,,,,,,,,"C327(27/12/2023-10/01/2024)","41","6","",10900147,10-JUN-23,31-DEC-49,132872.1,1,,198000,,,,,202,6643604.87941175
"147-MOONLIGHT",="01237531","Active",1,1,="0123753111","DDVS CHIUUB CHUYEN SAU 150ML","P4100806",="806","SOUTHERN WAREHOUSE","06-HBA AND COSMETIC","0610-PERSONAL CARE","061040-FEMININE AND HYGIEN","06104005-FEMININE WASH","0610400501-01-FLORAL","PLANO","",,"No","Yes","No",="8801046373392",10-JUL-23,31-DEC-49,"Yes",,,"","",1,Day,8,,15,,,2,="",,,,,,,,,"","41","15","",,,,,1,,,,,,,,
"147-MOONLIGHT",="00867429","Active",1,1,="0086742911","TQ UNIDRY M74","",="","","06-HBA AND COSMETIC","0630-BABY CARE","063020-BABY DIAPERS","06302002-PANTS","0630200202-MEDIUM","","",3,"Yes","No","Yes",="8935142908780",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,01-JUL-23,31-DEC-49,253855.8,,,335100,,,,,1095,761567.4
"147-MOONLIGHT",="00953495","Active",1,1,="0095349511","COT THUN MAU HOP MB 49","P3930147",="3005108","CTY TNHH SX TM M BEAUTIE","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204003-HAIRCARE ACCESS","0620400303-PONEY TAILS HOLDERS","","",9,"Yes","Yes","Yes",="8936135380903",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,2,1,,="",,,,1500000,121,,,,"C401(11/01/2024-24/01/2024)","41","12","",10900147,19-AUG-23,31-DEC-23,33825,1,38500,49000,,,,,88,304425
"147-MOONLIGHT",="00035340","Active",0,0,="0003534000","TNT BIGEN 883","P0160147",="2050786","CONG TY TNHH DV TM THANH NGOC(FC)","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101004-HAIR COLORING","0610100401-PERMANENT COLOR","","",33,"Yes","Yes","Yes",="4987205947551",05-JAN-23,31-DEC-49,"No",,,"","",1,Day,5,,4,12,10,,="",,,,1000000,121,,50000000,121,"C327(27/12/2023-10/01/2024),C401(11/01/2024-24/01/2024)","1","1","",10900147,23-MAR-23,31-DEC-49,97599.92,0,121818,146900,,,,,476,3220797.36
"147-MOONLIGHT",="01016271","Active",1,1,="0101627111","BCDR COLGATE TRE EM MINIONS 2 - 5Y","P2510147",="0350005","CTY TNHH COLGATE PALMOLIVE VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103004-ORAL KID","0610300402-02-TOOTHBRUSHES","","",34,"Yes","Yes","Yes",="4892368662589",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,12,10,,="",,,,8000000,121,,200000000,121,"","41","72","",10900147,01-JUL-23,31-DEC-49,27731,1,28409,35200,,,,,113,942854
"147-MOONLIGHT",="01237159","Active",1,1,="0123715911","TQ HUGGIES SKIN CARE XL40","Q1520147",="1161002","C.TY KIMBERLY CLARK VIET NAM","06-HBA AND COSMETIC","0630-BABY CARE","063020-BABY DIAPERS","06302002-PANTS","0630200204-EXTRA LARGE","PLANO","",17,"Yes","Yes","Yes",="8935107202595",04-AUG-22,31-DEC-49,"Yes",,,"","",1,Day,2,,4,4,2,,="",,,,30000000,121,,200000000,121,"","41","3","",10900147,21-SEP-23,31-DEC-49,264084.48,1,295527,330200,,,,,238,4489436.20200292
"147-MOONLIGHT",="00294524","Active",1,1,="0029452411","ST ROMANO FORCE 650G","P0020147",="2150005","CONG TY TNHH WIPRO CONSUMER CARE VN","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105002-BODY CARE","0610500201-LIQUID SOAP","","",13,"Yes","Yes","Yes",="8935212810821",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,200000,121,,200000000,121,"C326(14/12/2023-26/12/2023)","41","12","",20300147,14-DEC-23,26-DEC-23,121350.48,1,145455,185900,,166800,,,249,1577556.283333329
"147-MOONLIGHT",="00852976","Active",1,1,="0085297611","NTT SENKA DUONG TRANG 230ML","P2250147",="3005759","CTY TNHH FT VIET NAM","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201001-FACIAL CLEANSER","0620100102-MAKE UP REMOVER","","",29,"Yes","Yes","Yes",="4909978150211",04-JAN-23,31-DEC-49,"Yes",,,"","",1,Week,5,,4,2,1,,="",,,,200000,121,,,,"C327(27/12/2023-10/01/2024),C401(11/01/2024-24/01/2024)","1","1","",10900147,02-AUG-23,31-DEC-49,77619.92,1,84227,116600,,,,,192,2250977.5543690768
"147-MOONLIGHT",="00973295","Active",1,1,="0097329511","DG ELASTINE SILK REPAIR H.ANH DAO 550ML","PROMO",="1250057","CONG TY TNHH MY PHAM LG-VINA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101001-SHAMPOO","0610100106-IMPORTED","","",0,"No","Yes","Yes",="8801051015744",30-JUN-22,31-DEC-49,"No",,,"","",1,Day,10,,1,,,,="",,,,,,,,,"C326(14/12/2023-26/12/2023),C401(11/01/2024-24/01/2024)","41","9","",20500147,21-DEC-23,02-JAN-24,81613.8,1,90682,127700,,,97000,,0,0
"147-MOONLIGHT",="00416650","Active",1,1,="0041665011","KEM XUA MUOI SOFFELL HCAM 60ML","P5070147",="3004817","CTY TNHH PP LIEN HOP DONG DUONG","06-HBA AND COSMETIC","0640-HEALTH CARE","064020-DAILY CARE","06402001-INSECT REPLELANT","0640200101-INSECT REPLELANT","","",0,"No","Yes","Yes",="8992772065023",11-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,12,10,,="",,,,1000000,121,,,,"","1","1","",10900147,06-MAY-22,31-DEC-49,17818,1,17818,24000,,,,,0,0
"147-MOONLIGHT",="00313727","Active",1,1,="0031372711","SDT PURITÉ HOA HONG 250ML","P4110147",="3005816","CTY CP MARICO SOUTH EAST ASIA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102004-BODY MOSTURIZER","0610200401-BODY WHITENING","","",4,"Yes","Yes","Yes",="8936065070424",22-FEB-23,31-DEC-49,"No",,,"","",1,Day,7,,1,,,,="",,,,200000,121,,,,"","41","24","",10900147,06-SEP-22,31-DEC-49,89870.04,1,97282,113900,,,,,420,359480.16
"147-MOONLIGHT",="01024899","Active",1,1,="0102489911","S DX MEM MUOT OC NATURALS 400 ML","Q0530147",="3004539","CONG TY TNHH PHAN PHOI GO DO","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101002-COND. AND TREATMENT","0610100201-CONDITIONERS","","",7,"Yes","Yes","Yes",="9310692420248",11-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,200000,121,,,,"","41","4","",10900147,04-AUG-23,31-DEC-49,140891,1,171455,230000,,,,,586,986237
"147-MOONLIGHT",="00573988","Active",1,1,="0057398811","SRM HAZELINE NGHE HOA CUC 100G","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201001-FACIAL CLEANSER","0620100101-CLEANSER","","",31,"Yes","Yes","Yes",="8934868166573",11-MAY-22,31-DEC-49,"No",,,"","",1,Day,4,,4,2,1,,="",,,,1500,181,,1000000000,121,"","41","24","",10900147,01-AUG-23,31-DEC-49,41448.68,1,42273,52000,,,,1,171,1284908.9766666677
