"STOREID","GOLDCODE","ARTICLESTATUS","LV","SV","GoldCode_LV_SV","DESCRIPTION","COMMERCIALCONTRACT","SUPPLIERCODE","SUPPLIERNAME","DIVISION","DEPARTMENT","SUBDEPARTMENT","FAMILY","SUBFAMILY","PLANOGRAM","ATTRIB2","CURRENTSTOCK","FMCGDETENTION","OA","SA","BARCODE","OASTART","OAEND","MAINSUPPLIER","LEVERAGE","RETURNSTOCK","RETURNSTATUS","RETURNSTATUSDATE","FREQUENCY","DESFREQUENCY","DELIVERYPERIOD","COVERDAYS","ORDERMODE","FIXORDERQTY","MINQTY","PRESTOCK","PO","PO_QTY","PODATE","DELIVERYDATE","FREEFREIGHTTHRESHOLD","FREEFREIGHTUNIT","MINORDERFR","MAXORDERFR","UNIT","CATALOGUE","SKU_PU","COEF","ORDERMINPU","PRICELIST","STARTDATEPRICELIST","ENDDATEPRICELIST","COSTPRICE","LV","PURCHASEPRICE","NORMALPRICE","CLEARANCEPRICE","CATALOGUEPRICE","COMPLEMENTPRICE","SALESQTY","STOCKDAY","STOVAL"
"147-MOONLIGHT",="01014772","Active",1,1,="0101477211","IN24M4 CHAO INOX 5D 24CM SUNHOUSE","A0130147",="1429085","CTY CO PHAN TAP DOAN SUNHOUSE","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100105-FRYING PAN","","",,"No","Yes","Yes",="8935259815018",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","10","",10900147,06-MAY-22,31-DEC-49,,1,275000,460000,,,,,,
"147-MOONLIGHT",="00311091","Active",1,1,="0031109111","DEN BAN DKL05 B","D0140147",="3000444","CONG TY CO PHAN TAP DOAN DIEN QUANG","02-HOME LINE","0240-HOME IMPROVEMENT","024040-ELECTRIC & LIGHTING","02404004-LIGHTING LAMP","0240400401-DESK LAMP","","",4,"Yes","Yes","Yes",="8934578154228",29-SEP-22,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","1","1","",10900147,08-JUL-23,31-DEC-49,169120,1,169120,265000,,,,,728,676480
"147-MOONLIGHT",="00986272","Active",1,1,="0098627211","SPRIING XIEN QUE 30CM","A1200147",="1450257","CTY TNHH NNB","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100108-GRILL / BBQ","","",16,"Yes","Yes","Yes",="8935241703804",18-JUN-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","1","1","",20500147,14-DEC-23,26-DEC-23,8500,1,8500,12900,,,11000,1,158,136000
"147-MOONLIGHT",="00424459","Active",1,1,="0042445911","LY BIA TT MINDEL 380ML","A1760147",="3003938","CTY CP TM DV A AU","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200201-BEER GLASS","","",0,"No","Yes","Yes",="8935295600661",21-JUN-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","6","",10900147,08-JUL-23,31-DEC-49,35636,1,35636,45000,,,,,0,0
"147-MOONLIGHT",="01249549","Active",1,1,="0124954911","NNB LO 10 BAO LI XI GIAY KRAFT","A1200147",="1450257","CTY TNHH NNB","02-HOME LINE","0250-CULTURE","025030-SEASONAL","02503001-TET DECORATION","0250300101-LUCKY ENVELOPE","","",166,"Yes","Yes","Yes",="8935241704924",13-DEC-23,12-FEB-24,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","1","1","",10900147,13-DEC-23,31-DEC-49,5700,1,6000,10000,,,,,475,946200
"147-MOONLIGHT",="01274764","Active",1,1,="0127476411","KHUNG LONG- RONG SUA BABY 25CM","C0340147",="1150127","DNTN KHANH MY","02-HOME LINE","0230-LEISURE","023010-TOYS","02301005-PLUSH TOY","0230100502-ANIMAL PLUSH TOY","","",,"No","Yes","Yes",="8936130282912",18-APR-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,18-APR-23,31-DEC-49,,1,84700,139000,,,,,,
"147-MOONLIGHT",="01405535","Active",1,1,="0140553511","CAY LAU SAN MEGAHOME S5","A1520147",="3001391","CONG TY TNHH MEGAHOME","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103001-HOUSE CLEANING","0210300103-CLEANING MOP ACC","","",,"No","Yes","Yes",="8936186272158",18-OCT-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,7000000,121,,200000000,121,"","41","20","",10900147,18-OCT-23,31-DEC-49,,1,125000,200000,,,,,,
"147-MOONLIGHT",="01395269","Active",1,1,="0139526911","CAY QUET TRAN NHA DA NANG DUXTON QT-24","10050147",="3001106","CTY TNHH QUOC TE VINH PHAT","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103001-HOUSE CLEANING","0210300105-DUST TOOLS","","",,"No","Yes","Yes",="8936098219845",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","41","10","",10900147,27-SEP-23,31-DEC-49,,1,111818,179000,,,,,,
"147-MOONLIGHT",="00579957","Active",1,1,="0057995711","CHERRY-VA CANH INOX CAN SOC XANH","B0480147",="3004959","CTY TNHH MTV XNK TM DV HUNG THUY","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100307-LADLE & SPATULAS","","",,"No","Yes","Yes",="8935236806008",11-MAY-22,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","10","",20500147,14-DEC-23,26-DEC-23,,1,30000,45000,,,39000,,,
"147-MOONLIGHT",="00214012","Active",0,0,="0021401200","KINKIT-MIENG CO RUA KHONG TRAY 2 LOP","A1200147",="1450257","CTY TNHH NNB","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103004-DISHES CLEANING","0210300401-SPONGE","","",,"No","Yes","Yes",="8938502427112",27-MAY-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","1","1","",20500147,14-DEC-23,26-DEC-23,,1,15000,24900,,,19000,,,
"147-MOONLIGHT",="00920380","Active",1,1,="0092038011","CHAO INOX CD VUNG KINH 28CM KG01F128","A8430147",="3005029","CTCP LIEN DOANH KANGAROO QUOC TE","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100105-FRYING PAN","","",,"No","Yes","Yes",="8935326001542",30-NOV-23,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,06-MAY-22,31-DEC-49,,1,581818,929000,,,,,,
"147-MOONLIGHT",="00388107","Active",1,1,="0038810711","BX- DUA INOX TRON","A0260147",="3000364","CONG TY TNHH MTV SX TM DV BEP XINH","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102003-CUTLERY - TABLEWARE ACC","0210200302-WOODEN CHOPSTICK","","",,"No","Yes","Yes",="8936074415469",31-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","1","1","",10900147,31-AUG-23,31-DEC-49,,1,41762,64900,,,,,,
"147-MOONLIGHT",="01283739","Active",1,1,="0128373911","CHAO UNI-CLAD 20CM 3D LIEN KIMSCOOK HAN QUOC","A1950147",="3006009","CONG TY TNHH KIMS COOK VIET NAM","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100105-FRYING PAN","","",,"No","Yes","Yes",="8935283504704",15-SEP-23,31-DEC-49,"No",,,"","",1,Day,10,,1,,,,="",,,,5000000,121,,,,"","41","1","",20500147,14-DEC-23,26-DEC-23,,1,399000,,,,549000,,,
"147-MOONLIGHT",="00301409","Active",1,1,="0030140911","O CAM DU LICH DIEN QUANG","D0140147",="3000444","CONG TY CO PHAN TAP DOAN DIEN QUANG","02-HOME LINE","0240-HOME IMPROVEMENT","024040-ELECTRIC & LIGHTING","02404002-SOCKET","0240400201-ELECTRIC SOCKET","","",0,"No","Yes","Yes",="8934578060598",19-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","1","1","",20500147,13-DEC-23,26-DEC-23,58888.55,1,61840,95000,,,79000,,0,0
"147-MOONLIGHT",="01257790","Active",1,1,="0125779011","LNL-HOP THUY TINH 320ML LLG238","A8530147",="3005248","CTY TNHH LOCK & LOCK HCM","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100403-GLASS FOOD BOX","","",,"No","Yes","No",="8935255815982",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,3000000,121,,,,"","41","12","",,,,,1,63140,,,,,,,
"147-MOONLIGHT",="01250879","Active",1,1,="0125087911","ST20B CHAO CD ULTRA TITANIUM SUNHOUSE","A0130147",="1429085","CTY CO PHAN TAP DOAN SUNHOUSE","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100105-FRYING PAN","","",,"No","Yes","No",="8935259818224",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","10","",,,,,1,330000,,,,,,,
"147-MOONLIGHT",="01281472","Active",1,1,="0128147211","BO THAU RO VUONG YOKO 27CM","A8340147",="3004605","CTY CP NHUA TAN PHU","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101002-KITCHEN STORAGE","0210100203-PLASTIC BASIN","","",,"No","Yes","No",="8935275213195",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","41","20","",,,,,1,55000,,,,,,,
"147-MOONLIGHT",="01230899","Active",1,1,="0123089911","BO 2 HOP TP CN 1000-2000ML  TRITAN HOKKAIDO","A8340147",="3004605","CTY CP NHUA TAN PHU","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100404-PLASTIC FOOD BOX","","",8,"Yes","Yes","Yes",="8935275210453",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","41","12","",20500147,14-DEC-23,26-DEC-23,164370,1,164370,250000,,,209000,,2912,1314960
"147-MOONLIGHT",="00028563","Active",0,0,="0002856300","CT24 CHAO TRON 24CM SUNHOUSE","A0130147",="1429085","CTY CO PHAN TAP DOAN SUNHOUSE","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100105-FRYING PAN","","",,"No","Yes","Yes",="8936020950211",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","20","",10900147,03-AUG-23,31-DEC-49,,0,135000,190000,,,,,,
"147-MOONLIGHT",="01250680","Active",1,1,="0125068011","NOI HERA EL-8104 26CM ELMICH INOX LIEN KHOI-XANH","A8410147",="3004953","CTY CP ELMICH","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100101-STAINLESS POT","","",,"No","Yes","Yes",="8595249181044",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","4","",20300147,12-DEC-23,26-DEC-23,,1,1251818,,,1069000,,,,
"147-MOONLIGHT",="00962020","Active",1,1,="0096202011","P-NM-LO 10 DUA NHUA CC MS6554","A8280806",="806","SOUTHERN WAREHOUSE","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102003-CUTLERY - TABLEWARE ACC","0210200306-PLASTIC CHOPSTICK","","",3,"Yes","Yes","Yes",="6921004492261",21-OCT-23,31-DEC-49,"Yes",,,"","",1,Day,8,,4,12,10,,="",,,,,,,,,"","41","30","",20300147,12-DEC-23,26-DEC-23,60900,2,,115000,,75000,,,12,182700
"147-MOONLIGHT",="00959466","Active",1,1,="0095946611","YOKO-BO THAU RO CAO CAP 23CM","A8340147",="3004605","CTY CP NHUA TAN PHU","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101002-KITCHEN STORAGE","0210100203-PLASTIC BASIN","","",29,"Yes","Yes","Yes",="8935275213003",18-JUN-22,31-DEC-49,"Yes",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,09-JUL-23,31-DEC-49,35549,1,35549,65000,,,,4,151,1030921
"147-MOONLIGHT",="00997184","Active",1,1,="0099718411","LONG BAN CHU NHAT YOKO","A8340147",="3004605","CTY CP NHUA TAN PHU","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101002-KITCHEN STORAGE","0210100202-DISH COVER","","",,"No","Yes","Yes",="8935275211160",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","41","1","",10900147,09-JUL-23,31-DEC-49,,1,51709,79900,,,,,,
"147-MOONLIGHT",="01395267","Active",1,1,="0139526711","NIA COM INOX DUXTON BO 6 CAI","10050147",="3001106","CTY TNHH QUOC TE VINH PHAT","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102003-CUTLERY - TABLEWARE ACC","0210200304-FORK","","",,"No","Yes","Yes",="8935346503408",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","41","20","",10900147,27-SEP-23,31-DEC-49,,1,20909,34900,,,,,,
"147-MOONLIGHT",="01379672","Active",1,1,="0137967211","TO KIEU NHAT HOA 20.32CM","A8280806",="806","SOUTHERN WAREHOUSE","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200113-PORCELAIN BOWL","","",,"No","Yes","Yes",="6959776572089",21-OCT-23,31-DEC-49,"Yes",,,"","",1,Day,8,,15,,,2,="",,,,,,,,,"","41","20","",20500147,14-DEC-23,26-DEC-23,,1,,109000,,,79000,,,
"147-MOONLIGHT",="01247586","Active",1,1,="0124758611","HOP XE DIEU KHIEN FN316-1/2","C0520147",="3004554","CTY TNHH DT VA PT TAN DINH HAO","02-HOME LINE","0230-LEISURE","023010-TOYS","02301002-BOY'S TOYS","0230100202-RECHARGEABLE BAT OPERATE CAR","","",,"No","Yes","Yes",="8935293615926",21-OCT-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"","1","1","",10900147,21-OCT-22,31-DEC-49,,1,162000,249000,,,,,,
"147-MOONLIGHT",="01395923","Active",1,1,="0139592311","AO MUA BA LO EVA TRE EM","D0180147",="1850015","CTY TNHH SX TM RANG DONG","02-HOME LINE","0240-HOME IMPROVEMENT","024010-CAR & MOTOBIKE ACC","02401010-MOTOBIKE ACC","0240101003-RAIN COAT","","",,"No","Yes","Yes",="8935050001993",28-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,1000000,121,,50000000,121,"","1","1","",20500147,13-DEC-23,26-DEC-23,,1,75727,129000,,,109000,,,
"147-MOONLIGHT",="00847410","Active",1,1,="0084741011","3M KHAN LAU DA NANG 18X20CM GOI 3","A1060147",="0461010","CONG TY TNHH DKSH VN - GREEN CROSS","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103004-DISHES CLEANING","0210300403-WIPE","","",,"No","Yes","Yes",="8935107572278",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","41","12","",10900147,08-JUL-23,31-DEC-49,,1,36600,54000,,,,,,
"147-MOONLIGHT",="01258113","Active",1,1,="0125811311","TRON BOT SILICONE CAN GO","B0480147",="3004959","CTY TNHH MTV XNK TM DV HUNG THUY","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100108-GRILL / BBQ","","",,"No","Yes","No",="8935282801279",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","20","",,,,,1,31500,,,,,,,
"147-MOONLIGHT",="01281466","Active",1,1,="0128146611","BO 6 LY THAP TT LUMINARC EIFFEL  SKY BLUE 300ML","A1760147",="3003938","CTY CP TM DV A AU","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200203-WATER GLASS","","",,"No","Yes","Yes",="8935295604874",24-MAY-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","6","",10900147,09-SEP-23,31-DEC-49,,1,187636,319000,,,,,,
"147-MOONLIGHT",="01412018","Active",1,1,="0141201811","BF-HU TT 2L HEREVIN VUONG NAP WOODY ","A1760147",="3003938","CTY CP TM DV A AU","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100406-FOOD JAR","","",,"No","Yes","Yes",="8935295671883",24-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","12","",10900147,24-NOV-23,31-DEC-49,,1,92593,149000,,,,,,
"147-MOONLIGHT",="00288713","Active",1,1,="0028871311","36 HOP XE LUA PYC65/PYC62","C0020147",="2050598","CO SO BUI DUC BAC","02-HOME LINE","0230-LEISURE","023010-TOYS","02301002-BOY'S TOYS","0230100203-CAR","","",0,"No","Yes","Yes",="8935094898818",12-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,17-FEB-23,31-DEC-49,205000,2,162000,299000,,,,,0,0
"147-MOONLIGHT",="00233155","Active",3,3,="0023315533","DIA HAP CO CHAN 24 VN","B0480147",="3004959","CTY TNHH MTV XNK TM DV HUNG THUY","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100311-STEAMERS","","",,"No","Yes","Yes",="8936054484218",11-MAY-22,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","1","",10900147,01-SEP-23,31-DEC-49,,3,54500,79900,,,,,,
"147-MOONLIGHT",="01405551","Active",1,1,="0140555111","HOP CHAU 455806","C0520147",="3004554","CTY TNHH DT VA PT TAN DINH HAO","02-HOME LINE","0230-LEISURE","023060-SEASONAL","02306003-CHRISTMAS","0230600302-CHRISTMAS DECORATION","","SEASONAL;",15,"Yes","Yes","Yes",="8935293623297",02-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"","1","1","",20500147,15-DEC-23,26-DEC-23,55800,1,55800,89900,,,61000,,93,837000
"147-MOONLIGHT",="01407811","Active",1,1,="0140781111","MYJAE-CAY LAU DON CHO CAC LOAI THUNG","A1970147",="3006125","CTY CP DAU TU & THUONG MAI DTT","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103001-HOUSE CLEANING","0210300103-CLEANING MOP ACC","","",,"No","Yes","Yes",="8936222770228",01-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,3000000,121,,,,"","41","6","",10900147,01-NOV-23,31-DEC-49,,1,179833,249000,,,,,,
"147-MOONLIGHT",="00866066","Active",1,1,="0086606611","CHERRY-VAT CAM INOX","B0480147",="3004959","CTY TNHH MTV XNK TM DV HUNG THUY","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100310-SQUEEZE","","",9,"Yes","Yes","Yes",="8935236807210",14-MAY-22,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","10","",20500147,14-DEC-23,26-DEC-23,57270,1,69000,95000,,,79000,,169,515430
"147-MOONLIGHT",="01283086","Active",1,1,="0128308611","BO 6 LY CAO TT DELI STACK UP GREEN GREEN 400ML","A1960147",="3006057","CTY TNHH KINH DOANH TONG HOP 3N","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200203-WATER GLASS","","",,"No","Yes","Yes",="8935341802063",16-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,2000000,121,,,,"","41","4","",20500147,14-DEC-23,26-DEC-23,,1,150284,249000,,,149000,,,
"147-MOONLIGHT",="01283745","Active",1,1,="0128374511","LV003-TO LON LOVENE 18.5CM","A1920147",="3005834","CONG TY TNHH DONGHWA","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200113-PORCELAIN BOWL","","",,"No","Yes","Yes",="8936186625688",01-NOV-23,31-DEC-49,"Yes",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","41","12","",10900147,08-JUL-23,31-DEC-49,,1,73000,139000,,,,,,
"147-MOONLIGHT",="00328953","Active",1,1,="0032895311","BO THAU RO OVAL TL380","A1210147",="1450271","CTY TNHH NHUA TU LAP","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101002-KITCHEN STORAGE","0210100203-PLASTIC BASIN","","",,"No","Yes","No",="8936039272281",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,9,,1,,,,="",,,,3000000,121,,50000000,121,"","41","10","",,,,,1,35800,,,,,,,
"147-MOONLIGHT",="01264391","Active",2,2,="0126439122","MK-KHAN TAM BK24 NAU 50X100CM 175G","B0500147",="3005133","CTY TNHH SX TM DV MK","02-HOME LINE","0220-HOME FURNISHING","022020-BATHROOM","02202001-TOWELS","0220200101-LOT OF TOWELS","","",,"No","Yes","Yes",="8936204511085",15-FEB-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,3000000,121,,,,"","1","1","",20300147,13-JUL-23,31-DEC-49,,2,71000,129000,,99000,79000,,,
"147-MOONLIGHT",="01022268","Active",1,1,="0102226811","P-TP-P-TP-LO TUI RAC MAU TIEN DUNG SOJI 4 X 10L","A8340147",="3004605","CTY CP NHUA TAN PHU","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103002-WASTE CLEANING","0210300201-GARBAGE BAG","","",34,"Yes","Yes","Yes",="8935275206067",11-MAY-22,31-DEC-49,"Yes",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","41","20","",10900147,08-JUL-23,31-DEC-49,54340,1,57200,75000,,,,,119,1847560
"147-MOONLIGHT",="01210392","Active",1,1,="0121039211","DKSH-KEO SIEU DINH SCOTCH AD113-2G","D0460147",="3004756","CÔNG TY TNHH DKSH VIỆT NAM","02-HOME LINE","0240-HOME IMPROVEMENT","024020-HARDWARE","02402006-LOCK & GLUE","0240200601-GLUE","","",0,"No","Yes","Yes",="051131968165",30-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,1000000,121,,,,"","41","12","",10900147,16-SEP-23,31-DEC-49,19800,1,20800,33000,,,,,0,0
"147-MOONLIGHT",="00331865","Active",1,1,="0033186511","MARKO MA-2245 BO DAO THOT 7 MON","A0330147",="3000909","CTY CO PHAN BUT CHI","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100303-KNIFE","","",,"No","Yes","Yes",="8936064072245",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","41","10","",20500147,14-DEC-23,26-DEC-23,,1,95000,,,,119000,,,
"147-MOONLIGHT",="00803493","Active",1,1,="0080349311","BO 6 CHEN TT LUMINARC DIWALI 11.5CM","A1760147",="3003938","CTY CP TM DV A AU","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200103-GLASS BOWL","","",,"No","Yes","Yes",="8935295619038",23-MAY-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","4","",20500147,14-DEC-23,26-DEC-23,,1,102327,249000,,,119000,,,
"147-MOONLIGHT",="01250658","Active",1,1,="0125065811","NM-TAP VE A5 20 TRANG","E0450147",="3004637","CTY TNHH SX TONG HOP NGO MINH","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502003-DRAWING & ART","0250200306-DRAWING & ART SET","","",,"No","Yes","Yes",="8935313704333",29-OCT-22,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,200000,121,,,,"","41","10","",10900147,22-JAN-23,31-DEC-49,,1,9000,14900,,,,,,
"147-MOONLIGHT",="01012446","Active",1,1,="0101244611","RO-18*25*14-MICRON NAU5194","A0100147",="1000858","CTY TNHH MTV TM TRUNG PHUC","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101002-KITCHEN STORAGE","0210100205-PLASTIC BASKET","","",,"No","Yes","No",="8851251051943",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","41","24","",,,,,1,43000,,,,,,,
"147-MOONLIGHT",="01411974","Active",1,1,="0141197411","LO 6 BAO LI XI GIAY NHU VANG- DO YT3108","C0520147",="3004554","CTY TNHH DT VA PT TAN DINH HAO","02-HOME LINE","0250-CULTURE","025030-SEASONAL","02503001-TET DECORATION","0250300101-LUCKY ENVELOPE","","SEASONAL;",,"No","Yes","Yes",="8935293624553",13-DEC-23,12-FEB-24,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"","1","1","",10900147,13-DEC-23,31-DEC-49,,1,9000,15000,,,,,,
"147-MOONLIGHT",="01264396","Active",3,3,="0126439633","MK-KHAN TAY HK25 HONG 34X40CM 50G","B0500147",="3005133","CTY TNHH SX TM DV MK","02-HOME LINE","0220-HOME FURNISHING","022020-BATHROOM","02202001-TOWELS","0220200101-LOT OF TOWELS","","",,"No","Yes","Yes",="8936204511245",15-FEB-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,3000000,121,,,,"","1","1","",20500147,15-DEC-23,10-JAN-24,,3,20800,,,,19000,,,
"147-MOONLIGHT",="01204743","Active",1,1,="0120474311","THOT TRE 30X20X1.5 CH3020B CN SUNHOUSE","A0130147",="1429085","CTY CO PHAN TAP DOAN SUNHOUSE","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100305-CUTTING BOARD","","",,"No","Yes","Yes",="8935259817326",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","20","",10900147,09-JUL-23,31-DEC-49,,1,76000,129000,,,,,,
"147-MOONLIGHT",="01231871","Active",1,1,="0123187111","COMP-NNB KHAY MUT HINH BAT GIAP","A1200147",="1450257","CTY TNHH NNB","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102003-CUTLERY - TABLEWARE ACC","0210200308-TRAY","","",,"No","Yes","Yes",="6946795701101",06-DEC-23,10-FEB-24,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","41","10","",20500147,15-DEC-23,26-DEC-23,,1,133600,249000,,,229000,,,
"147-MOONLIGHT",="00961455","Active",1,1,="0096145511","NOI INOX 3 LOP DAY LIEN TRI-MAX XS EL-3747 20CM","A8410147",="3004953","CTY CP ELMICH","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100101-STAINLESS POT","","",,"No","Yes","Yes",="8595249137478",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","8","",10900147,06-MAY-22,31-DEC-49,,1,719832,1029000,,,,,,
